beta: 27.8742sec, alpha:  7.0865sec, calc: 301964 / 499500
beta: 27.4348sec, alpha:  6.9559sec, calc: 297466 / 499500
beta: 27.6935sec, alpha:  7.0562sec, calc: 300043 / 499500
beta: 28.2539sec, alpha:  7.2251sec, calc: 306589 / 499500
beta: 27.5260sec, alpha:  7.0009sec, calc: 298090 / 499500
beta: 27.4284sec, alpha:  6.9694sec, calc: 297034 / 499500
beta: 28.3250sec, alpha:  7.1953sec, calc: 306955 / 499500
beta: 28.3696sec, alpha:  7.2042sec, calc: 306965 / 499500
beta: 28.0420sec, alpha:  7.1108sec, calc: 303474 / 499500
beta: 27.2583sec, alpha:  6.9278sec, calc: 294716 / 499500
beta: 27.3247sec, alpha:  6.9465sec, calc: 296055 / 499500
beta: 28.3680sec, alpha:  7.2071sec, calc: 307581 / 499500
beta: 27.9019sec, alpha:  7.0917sec, calc: 302107 / 499500
beta: 27.6646sec, alpha:  7.0195sec, calc: 299232 / 499500
beta: 27.6161sec, alpha:  7.0145sec, calc: 298876 / 499500
beta: 28.0064sec, alpha:  7.1356sec, calc: 303223 / 499500
beta: 27.3102sec, alpha:  6.9484sec, calc: 295154 / 499500
beta: 27.5736sec, alpha:  7.0181sec, calc: 298366 / 499500
beta: 28.1206sec, alpha:  7.1297sec, calc: 303621 / 499500
beta: 27.7075sec, alpha:  7.0519sec, calc: 299824 / 499500
beta: 27.5347sec, alpha:  7.0045sec, calc: 298132 / 499500
beta: 26.9500sec, alpha:  6.8503sec, calc: 291952 / 499500
beta: 27.2507sec, alpha:  6.9167sec, calc: 295269 / 499500
beta: 27.4761sec, alpha:  6.9855sec, calc: 298082 / 499500
beta: 27.8195sec, alpha:  7.0491sec, calc: 301230 / 499500
beta: 26.9462sec, alpha:  6.8549sec, calc: 291895 / 499500
beta: 28.0273sec, alpha:  7.1077sec, calc: 302933 / 499500
beta: 28.0811sec, alpha:  7.1348sec, calc: 304111 / 499500
beta: 27.5760sec, alpha:  7.0053sec, calc: 298793 / 499500
beta: 27.8700sec, alpha:  7.0751sec, calc: 302149 / 499500
beta: 27.6885sec, alpha:  7.0512sec, calc: 299742 / 499500
beta: 27.4484sec, alpha:  6.9845sec, calc: 297187 / 499500
beta: 28.1023sec, alpha:  7.1137sec, calc: 303701 / 499500
beta: 27.5602sec, alpha:  7.0218sec, calc: 299125 / 499500
beta: 27.5572sec, alpha:  6.9818sec, calc: 298238 / 499500
beta: 27.7869sec, alpha:  7.0827sec, calc: 301231 / 499500
beta: 28.2494sec, alpha:  7.1772sec, calc: 305542 / 499500
beta: 27.6521sec, alpha:  7.0341sec, calc: 299460 / 499500
beta: 27.1156sec, alpha:  6.8840sec, calc: 293209 / 499500
beta: 27.5516sec, alpha:  6.9983sec, calc: 298836 / 499500
beta: 27.1580sec, alpha:  6.9089sec, calc: 293773 / 499500
beta: 28.2349sec, alpha:  7.1729sec, calc: 306193 / 499500
beta: 27.3559sec, alpha:  6.9789sec, calc: 297001 / 499500
beta: 27.2837sec, alpha:  6.9355sec, calc: 296298 / 499500
beta: 27.7056sec, alpha:  7.0467sec, calc: 300670 / 499500
beta: 27.6778sec, alpha:  7.0311sec, calc: 300000 / 499500
beta: 27.7051sec, alpha:  7.0282sec, calc: 300265 / 499500
beta: 28.3635sec, alpha:  7.1889sec, calc: 306583 / 499500
beta: 27.3532sec, alpha:  6.9678sec, calc: 296653 / 499500
beta: 28.2775sec, alpha:  7.2027sec, calc: 306388 / 499500
beta: 27.3160sec, alpha:  6.9730sec, calc: 296722 / 499500
beta: 27.4292sec, alpha:  6.9869sec, calc: 297227 / 499500
beta: 27.5750sec, alpha:  6.9948sec, calc: 298469 / 499500
beta: 27.8542sec, alpha:  7.0609sec, calc: 301511 / 499500
beta: 27.3339sec, alpha:  6.9429sec, calc: 295733 / 499500
beta: 27.6381sec, alpha:  7.0450sec, calc: 299226 / 499500
beta: 27.4845sec, alpha:  6.9621sec, calc: 296996 / 499500
beta: 27.9258sec, alpha:  7.1079sec, calc: 302732 / 499500
beta: 27.1294sec, alpha:  6.8947sec, calc: 293561 / 499500
beta: 27.9628sec, alpha:  7.1078sec, calc: 302466 / 499500
beta: 28.1178sec, alpha:  7.1519sec, calc: 304553 / 499500
beta: 27.5222sec, alpha:  7.0130sec, calc: 297910 / 499500
beta: 27.4200sec, alpha:  6.9694sec, calc: 296222 / 499500
beta: 27.5484sec, alpha:  6.9955sec, calc: 298095 / 499500
beta: 27.4297sec, alpha:  6.9717sec, calc: 296734 / 499500
beta: 27.5992sec, alpha:  6.9929sec, calc: 298275 / 499500
beta: 27.9484sec, alpha:  7.0927sec, calc: 301671 / 499500
beta: 28.0208sec, alpha:  7.1384sec, calc: 303084 / 499500
beta: 27.9572sec, alpha:  7.1356sec, calc: 302784 / 499500
beta: 27.4621sec, alpha:  6.9876sec, calc: 297311 / 499500
beta: 27.2092sec, alpha:  6.9064sec, calc: 294719 / 499500
beta: 27.6849sec, alpha:  7.0545sec, calc: 300242 / 499500
beta: 27.8508sec, alpha:  7.0805sec, calc: 301756 / 499500
beta: 28.0553sec, alpha:  7.1178sec, calc: 303782 / 499500
beta: 27.8184sec, alpha:  7.0488sec, calc: 300481 / 499500
beta: 28.2965sec, alpha:  7.1894sec, calc: 305918 / 499500
beta: 27.9631sec, alpha:  7.0862sec, calc: 301996 / 499500
beta: 28.0351sec, alpha:  7.1025sec, calc: 302743 / 499500
beta: 27.6208sec, alpha:  6.9973sec, calc: 298267 / 499500
beta: 27.9007sec, alpha:  7.1004sec, calc: 302120 / 499500
beta: 27.7357sec, alpha:  7.0514sec, calc: 300356 / 499500
beta: 27.0817sec, alpha:  6.8724sec, calc: 293474 / 499500
beta: 27.3955sec, alpha:  6.9758sec, calc: 297116 / 499500
beta: 27.4269sec, alpha:  6.9797sec, calc: 296807 / 499500
beta: 28.1400sec, alpha:  7.1286sec, calc: 304182 / 499500
beta: 27.3671sec, alpha:  6.9800sec, calc: 296492 / 499500
beta: 27.5026sec, alpha:  6.9876sec, calc: 297778 / 499500
beta: 28.0687sec, alpha:  7.1450sec, calc: 303854 / 499500
beta: 27.5554sec, alpha:  7.0063sec, calc: 298084 / 499500
beta: 27.9120sec, alpha:  7.0866sec, calc: 302044 / 499500
beta: 27.8721sec, alpha:  7.0795sec, calc: 301883 / 499500
beta: 27.2136sec, alpha:  6.9099sec, calc: 294728 / 499500
beta: 27.4854sec, alpha:  6.9922sec, calc: 297585 / 499500
beta: 27.7514sec, alpha:  7.0539sec, calc: 300527 / 499500
beta: 26.7250sec, alpha:  6.8079sec, calc: 289324 / 499500
beta: 27.4173sec, alpha:  6.9833sec, calc: 296641 / 499500
beta: 26.8280sec, alpha:  6.8034sec, calc: 289913 / 499500
beta: 27.5709sec, alpha:  7.0344sec, calc: 298865 / 499500
beta: 27.6586sec, alpha:  7.0502sec, calc: 298845 / 499500
beta: 26.9711sec, alpha:  6.8605sec, calc: 291528 / 499500
beta: 27.8808sec, alpha:  7.0708sec, calc: 301197 / 499500
beta: 27.5303sec, alpha:  6.9779sec, calc: 297688 / 499500
beta: 27.4784sec, alpha:  6.9948sec, calc: 297369 / 499500
beta: 27.4320sec, alpha:  6.9878sec, calc: 296994 / 499500
beta: 27.7836sec, alpha:  7.0982sec, calc: 301054 / 499500
beta: 27.0432sec, alpha:  6.8914sec, calc: 292903 / 499500
beta: 27.6949sec, alpha:  7.0491sec, calc: 299790 / 499500
beta: 27.6873sec, alpha:  7.0509sec, calc: 300122 / 499500
beta: 28.1824sec, alpha:  7.1614sec, calc: 304765 / 499500
beta: 27.5492sec, alpha:  7.0015sec, calc: 298119 / 499500
beta: 27.6918sec, alpha:  7.0423sec, calc: 299895 / 499500
beta: 27.5803sec, alpha:  7.0131sec, calc: 298504 / 499500
beta: 27.3018sec, alpha:  6.9445sec, calc: 295528 / 499500
beta: 27.2803sec, alpha:  6.9202sec, calc: 295613 / 499500
beta: 27.8309sec, alpha:  7.0853sec, calc: 301104 / 499500
beta: 27.6813sec, alpha:  7.0446sec, calc: 299683 / 499500
beta: 28.1851sec, alpha:  7.1556sec, calc: 304602 / 499500
beta: 28.0594sec, alpha:  7.1138sec, calc: 303857 / 499500
beta: 27.5989sec, alpha:  7.0255sec, calc: 298726 / 499500
beta: 27.5569sec, alpha:  7.0093sec, calc: 298523 / 499500
beta: 27.8371sec, alpha:  7.0642sec, calc: 301105 / 499500
beta: 27.4664sec, alpha:  6.9775sec, calc: 297167 / 499500
beta: 28.2812sec, alpha:  7.1886sec, calc: 305958 / 499500
beta: 28.1662sec, alpha:  7.1565sec, calc: 304810 / 499500
beta: 27.1991sec, alpha:  6.9145sec, calc: 294400 / 499500
beta: 27.4107sec, alpha:  6.9708sec, calc: 296163 / 499500
beta: 27.6453sec, alpha:  7.0003sec, calc: 298605 / 499500
beta: 27.9484sec, alpha:  7.1035sec, calc: 301460 / 499500
beta: 27.7584sec, alpha:  7.0361sec, calc: 299515 / 499500
beta: 27.7785sec, alpha:  7.0673sec, calc: 300401 / 499500
beta: 27.9507sec, alpha:  7.0747sec, calc: 301644 / 499500
beta: 27.9655sec, alpha:  7.0936sec, calc: 302180 / 499500
beta: 27.3108sec, alpha:  6.9253sec, calc: 295055 / 499500
beta: 28.2367sec, alpha:  7.1594sec, calc: 304682 / 499500
beta: 27.4115sec, alpha:  6.9489sec, calc: 295913 / 499500
beta: 28.3744sec, alpha:  7.1674sec, calc: 306365 / 499500
beta: 27.6032sec, alpha:  7.0157sec, calc: 297841 / 499500
beta: 27.8338sec, alpha:  7.0593sec, calc: 300890 / 499500
beta: 27.7076sec, alpha:  7.0192sec, calc: 299233 / 499500
beta: 27.7003sec, alpha:  7.0402sec, calc: 299264 / 499500
beta: 27.7797sec, alpha:  7.0308sec, calc: 300203 / 499500
beta: 27.6599sec, alpha:  7.0186sec, calc: 298750 / 499500
beta: 28.4792sec, alpha:  7.2228sec, calc: 307567 / 499500
beta: 27.7603sec, alpha:  7.0065sec, calc: 299300 / 499500
beta: 27.8485sec, alpha:  7.0759sec, calc: 300938 / 499500
beta: 27.9140sec, alpha:  7.0914sec, calc: 301345 / 499500
beta: 27.7470sec, alpha:  7.0351sec, calc: 299959 / 499500
beta: 28.0622sec, alpha:  7.1372sec, calc: 303618 / 499500
beta: 27.5092sec, alpha:  6.9774sec, calc: 296916 / 499500
beta: 27.7204sec, alpha:  7.0329sec, calc: 299303 / 499500
beta: 28.1850sec, alpha:  7.1538sec, calc: 304894 / 499500
beta: 28.6465sec, alpha:  7.2923sec, calc: 310256 / 499500
beta: 28.0264sec, alpha:  7.1014sec, calc: 302759 / 499500
beta: 27.7694sec, alpha:  7.0418sec, calc: 300359 / 499500
beta: 28.1307sec, alpha:  7.1362sec, calc: 304655 / 499500
beta: 27.5094sec, alpha:  7.0129sec, calc: 297821 / 499500
beta: 27.7670sec, alpha:  7.0630sec, calc: 300187 / 499500
beta: 27.2745sec, alpha:  6.9308sec, calc: 295354 / 499500
beta: 27.7896sec, alpha:  7.0660sec, calc: 300543 / 499500
beta: 27.3127sec, alpha:  6.9436sec, calc: 295581 / 499500
beta: 26.8373sec, alpha:  6.8158sec, calc: 290407 / 499500
beta: 27.8761sec, alpha:  7.0918sec, calc: 302084 / 499500
beta: 28.4671sec, alpha:  7.2324sec, calc: 307504 / 499500
beta: 28.3696sec, alpha:  7.2094sec, calc: 306628 / 499500
beta: 27.9447sec, alpha:  7.1065sec, calc: 301955 / 499500
beta: 28.1160sec, alpha:  7.1313sec, calc: 303085 / 499500
beta: 28.0503sec, alpha:  7.1308sec, calc: 303145 / 499500
beta: 27.6951sec, alpha:  7.0257sec, calc: 299683 / 499500
beta: 27.8296sec, alpha:  7.0694sec, calc: 301106 / 499500
beta: 28.4336sec, alpha:  7.2264sec, calc: 307636 / 499500
beta: 27.7294sec, alpha:  7.0229sec, calc: 299639 / 499500
beta: 27.3741sec, alpha:  6.9522sec, calc: 296680 / 499500
beta: 28.9196sec, alpha:  7.3291sec, calc: 312763 / 499500
beta: 28.3124sec, alpha:  7.1854sec, calc: 305952 / 499500
beta: 27.8963sec, alpha:  7.0805sec, calc: 301335 / 499500
beta: 27.9150sec, alpha:  7.0763sec, calc: 301504 / 499500
beta: 27.8392sec, alpha:  7.0567sec, calc: 300660 / 499500
beta: 28.6328sec, alpha:  7.2604sec, calc: 309376 / 499500
beta: 27.9077sec, alpha:  7.0695sec, calc: 301310 / 499500
beta: 28.2322sec, alpha:  7.1665sec, calc: 304972 / 499500
beta: 27.8844sec, alpha:  7.0689sec, calc: 301023 / 499500
beta: 28.1831sec, alpha:  7.1357sec, calc: 304065 / 499500
beta: 28.6139sec, alpha:  7.2350sec, calc: 308721 / 499500
beta: 28.2276sec, alpha:  7.1558sec, calc: 304843 / 499500
beta: 28.4723sec, alpha:  7.2171sec, calc: 307443 / 499500
beta: 28.2163sec, alpha:  7.1554sec, calc: 304713 / 499500
beta: 27.8557sec, alpha:  7.0610sec, calc: 300668 / 499500
beta: 28.8223sec, alpha:  7.3258sec, calc: 311580 / 499500
beta: 28.2536sec, alpha:  7.1726sec, calc: 305073 / 499500
beta: 28.5195sec, alpha:  7.2369sec, calc: 308097 / 499500
beta: 28.4653sec, alpha:  7.2386sec, calc: 307409 / 499500
beta: 27.7431sec, alpha:  7.0581sec, calc: 300263 / 499500
beta: 28.3343sec, alpha:  7.1757sec, calc: 306167 / 499500
beta: 28.6629sec, alpha:  7.2734sec, calc: 309832 / 499500
beta: 27.9042sec, alpha:  7.0685sec, calc: 300940 / 499500
beta: 27.7601sec, alpha:  7.0426sec, calc: 299706 / 499500
beta: 29.0541sec, alpha:  7.3559sec, calc: 313107 / 499500
beta: 28.3682sec, alpha:  7.1573sec, calc: 305443 / 499500
beta: 28.3485sec, alpha:  7.1549sec, calc: 305102 / 499500
beta: 28.2588sec, alpha:  7.1437sec, calc: 304773 / 499500
beta: 27.5977sec, alpha:  6.9499sec, calc: 296901 / 499500
beta: 28.1277sec, alpha:  7.1355sec, calc: 303431 / 499500
beta: 28.2121sec, alpha:  7.1310sec, calc: 303874 / 499500
beta: 27.7110sec, alpha:  7.0284sec, calc: 299672 / 499500
beta: 27.7260sec, alpha:  7.0114sec, calc: 299145 / 499500
beta: 28.4075sec, alpha:  7.1980sec, calc: 306764 / 499500
beta: 28.6458sec, alpha:  7.2541sec, calc: 308446 / 499500
beta: 28.2305sec, alpha:  7.1666sec, calc: 305464 / 499500
beta: 28.9123sec, alpha:  7.3323sec, calc: 312512 / 499500
beta: 28.0700sec, alpha:  7.1350sec, calc: 303964 / 499500
beta: 27.8257sec, alpha:  7.0474sec, calc: 300471 / 499500
beta: 27.6970sec, alpha:  7.0165sec, calc: 299335 / 499500
beta: 28.1058sec, alpha:  7.1390sec, calc: 304031 / 499500
beta: 28.6459sec, alpha:  7.2762sec, calc: 310329 / 499500
beta: 27.8246sec, alpha:  7.0753sec, calc: 300918 / 499500
beta: 27.8656sec, alpha:  7.0485sec, calc: 301278 / 499500
beta: 28.0153sec, alpha:  7.0941sec, calc: 302805 / 499500
beta: 28.8677sec, alpha:  7.3252sec, calc: 311891 / 499500
beta: 28.7386sec, alpha:  7.2633sec, calc: 309933 / 499500
beta: 28.3024sec, alpha:  7.1760sec, calc: 305443 / 499500
beta: 28.4106sec, alpha:  7.1978sec, calc: 306749 / 499500
beta: 28.7321sec, alpha:  7.2640sec, calc: 309821 / 499500
beta: 28.2467sec, alpha:  7.1597sec, calc: 304973 / 499500
beta: 27.6855sec, alpha:  7.0149sec, calc: 299247 / 499500
beta: 28.6120sec, alpha:  7.2359sec, calc: 308799 / 499500
beta: 28.5191sec, alpha:  7.2379sec, calc: 308715 / 499500
beta: 28.7798sec, alpha:  7.3086sec, calc: 310864 / 499500
beta: 28.3610sec, alpha:  7.2062sec, calc: 306789 / 499500
beta: 27.9666sec, alpha:  7.1011sec, calc: 302243 / 499500
beta: 27.4717sec, alpha:  6.9843sec, calc: 296959 / 499500
beta: 28.2813sec, alpha:  7.1612sec, calc: 305192 / 499500
beta: 27.3679sec, alpha:  6.9560sec, calc: 295813 / 499500
beta: 29.3811sec, alpha:  7.4465sec, calc: 317519 / 499500
beta: 28.7027sec, alpha:  7.2862sec, calc: 310445 / 499500
beta: 29.3602sec, alpha:  7.4405sec, calc: 316806 / 499500
beta: 28.3641sec, alpha:  7.1991sec, calc: 306508 / 499500
beta: 28.5965sec, alpha:  7.2616sec, calc: 308845 / 499500
beta: 28.1879sec, alpha:  7.1668sec, calc: 304653 / 499500
beta: 28.7633sec, alpha:  7.3032sec, calc: 310454 / 499500
beta: 28.3379sec, alpha:  7.1879sec, calc: 306214 / 499500
beta: 28.4768sec, alpha:  7.2220sec, calc: 307368 / 499500
beta: 28.8423sec, alpha:  7.3077sec, calc: 311425 / 499500
beta: 28.9530sec, alpha:  7.3265sec, calc: 312484 / 499500
beta: 28.0481sec, alpha:  7.1065sec, calc: 303401 / 499500
beta: 29.2773sec, alpha:  7.4257sec, calc: 316122 / 499500
beta: 28.3935sec, alpha:  7.1928sec, calc: 306990 / 499500
beta: 27.6489sec, alpha:  7.0044sec, calc: 298677 / 499500
beta: 28.2228sec, alpha:  7.1811sec, calc: 305062 / 499500
beta: 28.6825sec, alpha:  7.2801sec, calc: 309736 / 499500
beta: 29.2429sec, alpha:  7.3971sec, calc: 315489 / 499500
beta: 29.3627sec, alpha:  7.4232sec, calc: 316734 / 499500
beta: 28.6241sec, alpha:  7.2392sec, calc: 308781 / 499500
beta: 28.1650sec, alpha:  7.1416sec, calc: 304033 / 499500
beta: 28.8634sec, alpha:  7.3156sec, calc: 311300 / 499500
beta: 27.6778sec, alpha:  6.9964sec, calc: 298263 / 499500
beta: 28.4760sec, alpha:  7.2012sec, calc: 307173 / 499500
beta: 28.2200sec, alpha:  7.1616sec, calc: 304714 / 499500
beta: 28.5180sec, alpha:  7.2483sec, calc: 307914 / 499500
beta: 28.6512sec, alpha:  7.2680sec, calc: 309221 / 499500
beta: 28.6863sec, alpha:  7.2809sec, calc: 309824 / 499500
beta: 28.7558sec, alpha:  7.2511sec, calc: 310272 / 499500
beta: 28.1666sec, alpha:  7.1354sec, calc: 303883 / 499500
beta: 28.5991sec, alpha:  7.2463sec, calc: 308647 / 499500
beta: 28.3286sec, alpha:  7.1709sec, calc: 305539 / 499500
beta: 28.8844sec, alpha:  7.3242sec, calc: 311541 / 499500
beta: 29.2162sec, alpha:  7.3760sec, calc: 314568 / 499500
beta: 28.4259sec, alpha:  7.2009sec, calc: 306640 / 499500
beta: 28.3285sec, alpha:  7.1713sec, calc: 305783 / 499500
beta: 29.0667sec, alpha:  7.3648sec, calc: 313588 / 499500
beta: 28.5972sec, alpha:  7.2428sec, calc: 308597 / 499500
beta: 28.2873sec, alpha:  7.1650sec, calc: 305636 / 499500
beta: 29.0108sec, alpha:  7.3680sec, calc: 313269 / 499500
beta: 28.9652sec, alpha:  7.3535sec, calc: 312663 / 499500
beta: 29.2880sec, alpha:  7.4026sec, calc: 316635 / 499500
beta: 28.2711sec, alpha:  7.1825sec, calc: 305608 / 499500
beta: 28.6225sec, alpha:  7.2739sec, calc: 309512 / 499500
beta: 27.4528sec, alpha:  6.9496sec, calc: 296538 / 499500
beta: 28.7168sec, alpha:  7.2713sec, calc: 309934 / 499500
beta: 28.4490sec, alpha:  7.2162sec, calc: 307216 / 499500
beta: 29.4752sec, alpha:  7.4689sec, calc: 318224 / 499500
beta: 29.2182sec, alpha:  7.4118sec, calc: 315706 / 499500
beta: 28.9584sec, alpha:  7.3203sec, calc: 312477 / 499500
beta: 29.0691sec, alpha:  7.3758sec, calc: 314803 / 499500
beta: 28.0759sec, alpha:  7.1290sec, calc: 303230 / 499500
beta: 28.6754sec, alpha:  7.2775sec, calc: 310301 / 499500
beta: 28.8488sec, alpha:  7.3326sec, calc: 311817 / 499500
beta: 28.8040sec, alpha:  7.3280sec, calc: 311496 / 499500
beta: 28.3004sec, alpha:  7.1705sec, calc: 305768 / 499500
beta: 29.2377sec, alpha:  7.4166sec, calc: 315921 / 499500
beta: 28.8566sec, alpha:  7.3284sec, calc: 312280 / 499500
beta: 28.7265sec, alpha:  7.2939sec, calc: 310826 / 499500
beta: 27.9566sec, alpha:  7.0917sec, calc: 302521 / 499500
beta: 28.6215sec, alpha:  7.2778sec, calc: 309708 / 499500
beta: 28.3382sec, alpha:  7.1992sec, calc: 306506 / 499500
beta: 28.3966sec, alpha:  7.1869sec, calc: 306875 / 499500
beta: 28.4014sec, alpha:  7.2204sec, calc: 307672 / 499500
beta: 28.8109sec, alpha:  7.2893sec, calc: 311942 / 499500
beta: 28.1110sec, alpha:  7.1379sec, calc: 304108 / 499500
beta: 28.2849sec, alpha:  7.1765sec, calc: 305442 / 499500
beta: 29.0962sec, alpha:  7.3873sec, calc: 314033 / 499500
beta: 28.8316sec, alpha:  7.2909sec, calc: 311011 / 499500
beta: 28.7342sec, alpha:  7.2752sec, calc: 310396 / 499500
beta: 28.6055sec, alpha:  7.2637sec, calc: 308844 / 499500
beta: 29.0121sec, alpha:  7.3379sec, calc: 313224 / 499500
beta: 28.7778sec, alpha:  7.3027sec, calc: 310625 / 499500
beta: 29.2933sec, alpha:  7.4399sec, calc: 316792 / 499500
beta: 28.8301sec, alpha:  7.2850sec, calc: 310798 / 499500
beta: 28.7067sec, alpha:  7.2831sec, calc: 310279 / 499500
beta: 28.4136sec, alpha:  7.2092sec, calc: 307047 / 499500
beta: 29.4649sec, alpha:  7.4753sec, calc: 318229 / 499500
beta: 28.3173sec, alpha:  7.1792sec, calc: 305553 / 499500
beta: 28.3687sec, alpha:  7.1776sec, calc: 306379 / 499500
beta: 28.6491sec, alpha:  7.2629sec, calc: 308962 / 499500
beta: 28.6807sec, alpha:  7.2747sec, calc: 309442 / 499500
beta: 28.6852sec, alpha:  7.2827sec, calc: 309411 / 499500
beta: 28.8052sec, alpha:  7.3151sec, calc: 311275 / 499500
beta: 28.7605sec, alpha:  7.3003sec, calc: 310518 / 499500
beta: 29.2924sec, alpha:  7.4407sec, calc: 316003 / 499500
beta: 28.5466sec, alpha:  7.2149sec, calc: 307747 / 499500
beta: 29.4105sec, alpha:  7.4504sec, calc: 317453 / 499500
beta: 28.6605sec, alpha:  7.2824sec, calc: 309303 / 499500
beta: 28.8357sec, alpha:  7.3208sec, calc: 312155 / 499500
beta: 28.6304sec, alpha:  7.2658sec, calc: 309620 / 499500
beta: 28.9683sec, alpha:  7.3568sec, calc: 313158 / 499500
beta: 28.7773sec, alpha:  7.3018sec, calc: 311097 / 499500
beta: 28.8614sec, alpha:  7.3353sec, calc: 312267 / 499500
beta: 28.7686sec, alpha:  7.2820sec, calc: 310333 / 499500
beta: 28.4298sec, alpha:  7.2131sec, calc: 306982 / 499500
beta: 28.5384sec, alpha:  7.2375sec, calc: 308208 / 499500
beta: 29.4997sec, alpha:  7.4828sec, calc: 318703 / 499500
beta: 28.7493sec, alpha:  7.2710sec, calc: 310693 / 499500
beta: 29.2391sec, alpha:  7.4348sec, calc: 316507 / 499500
beta: 29.0892sec, alpha:  7.3693sec, calc: 314513 / 499500
beta: 28.6939sec, alpha:  7.2774sec, calc: 310229 / 499500
beta: 28.6587sec, alpha:  7.2430sec, calc: 309068 / 499500
beta: 29.1980sec, alpha:  7.4000sec, calc: 315170 / 499500
beta: 28.9485sec, alpha:  7.3444sec, calc: 312390 / 499500
beta: 28.5348sec, alpha:  7.2636sec, calc: 308734 / 499500
beta: 28.4357sec, alpha:  7.2243sec, calc: 307632 / 499500
beta: 28.5066sec, alpha:  7.2554sec, calc: 308993 / 499500
beta: 28.9230sec, alpha:  7.3453sec, calc: 312598 / 499500
beta: 28.7939sec, alpha:  7.3164sec, calc: 311756 / 499500
beta: 28.7242sec, alpha:  7.2882sec, calc: 310932 / 499500
beta: 28.6562sec, alpha:  7.2717sec, calc: 310332 / 499500
beta: 28.6782sec, alpha:  7.2809sec, calc: 309899 / 499500
beta: 28.6745sec, alpha:  7.2819sec, calc: 310732 / 499500
beta: 28.1382sec, alpha:  7.1493sec, calc: 304699 / 499500
beta: 27.9283sec, alpha:  7.1140sec, calc: 302904 / 499500
beta: 28.6112sec, alpha:  7.2522sec, calc: 309002 / 499500
beta: 28.8665sec, alpha:  7.3277sec, calc: 312631 / 499500
beta: 28.6586sec, alpha:  7.2540sec, calc: 310493 / 499500
beta: 28.4524sec, alpha:  7.2433sec, calc: 308357 / 499500
beta: 28.4231sec, alpha:  7.2102sec, calc: 307607 / 499500
beta: 29.3139sec, alpha:  7.4470sec, calc: 317145 / 499500
beta: 29.1494sec, alpha:  7.3955sec, calc: 314654 / 499500
beta: 28.5967sec, alpha:  7.2611sec, calc: 309828 / 499500
beta: 28.7192sec, alpha:  7.2749sec, calc: 310453 / 499500
beta: 27.9561sec, alpha:  7.0957sec, calc: 302656 / 499500
beta: 27.8812sec, alpha:  7.0777sec, calc: 301523 / 499500
beta: 28.7596sec, alpha:  7.2919sec, calc: 311673 / 499500
beta: 28.5937sec, alpha:  7.2334sec, calc: 309071 / 499500
beta: 28.7891sec, alpha:  7.3091sec, calc: 311369 / 499500
beta: 29.7624sec, alpha:  7.5530sec, calc: 322238 / 499500
beta: 29.0946sec, alpha:  7.4041sec, calc: 315388 / 499500
beta: 28.2130sec, alpha:  7.1633sec, calc: 305414 / 499500
beta: 28.7423sec, alpha:  7.3288sec, calc: 312080 / 499500
beta: 28.5245sec, alpha:  7.2541sec, calc: 309425 / 499500
beta: 28.7881sec, alpha:  7.3463sec, calc: 312469 / 499500
beta: 28.3798sec, alpha:  7.2511sec, calc: 308297 / 499500
beta: 27.9566sec, alpha:  7.1176sec, calc: 303785 / 499500
beta: 28.7274sec, alpha:  7.3161sec, calc: 312059 / 499500
beta: 28.5041sec, alpha:  7.2571sec, calc: 309364 / 499500
beta: 28.7521sec, alpha:  7.3193sec, calc: 311768 / 499500
beta: 28.5576sec, alpha:  7.2495sec, calc: 309410 / 499500
beta: 28.4994sec, alpha:  7.2280sec, calc: 308880 / 499500
beta: 28.4568sec, alpha:  7.2564sec, calc: 308914 / 499500
beta: 28.4231sec, alpha:  7.2396sec, calc: 308040 / 499500
beta: 28.0103sec, alpha:  7.1061sec, calc: 303679 / 499500
beta: 28.0454sec, alpha:  7.1122sec, calc: 303252 / 499500
beta: 28.6998sec, alpha:  7.2991sec, calc: 310592 / 499500
beta: 28.7412sec, alpha:  7.2832sec, calc: 311047 / 499500
beta: 28.8649sec, alpha:  7.3442sec, calc: 312855 / 499500
beta: 28.9871sec, alpha:  7.3685sec, calc: 313784 / 499500
beta: 28.4463sec, alpha:  7.2348sec, calc: 308757 / 499500
beta: 28.2895sec, alpha:  7.2151sec, calc: 306686 / 499500
beta: 28.8124sec, alpha:  7.3414sec, calc: 312789 / 499500
beta: 28.7359sec, alpha:  7.3093sec, calc: 311554 / 499500
beta: 28.5682sec, alpha:  7.2673sec, calc: 309890 / 499500
beta: 28.0713sec, alpha:  7.1461sec, calc: 304258 / 499500
beta: 28.9617sec, alpha:  7.3612sec, calc: 314013 / 499500
beta: 28.7134sec, alpha:  7.2934sec, calc: 311253 / 499500
beta: 29.0395sec, alpha:  7.3613sec, calc: 314187 / 499500
beta: 28.9091sec, alpha:  7.3346sec, calc: 312770 / 499500
beta: 29.5415sec, alpha:  7.5192sec, calc: 319848 / 499500
beta: 29.2604sec, alpha:  7.4449sec, calc: 317041 / 499500
beta: 28.8345sec, alpha:  7.3317sec, calc: 312356 / 499500
beta: 28.7867sec, alpha:  7.3362sec, calc: 311635 / 499500
beta: 29.0006sec, alpha:  7.3619sec, calc: 313781 / 499500
beta: 28.8000sec, alpha:  7.3355sec, calc: 312022 / 499500
beta: 28.6675sec, alpha:  7.2811sec, calc: 310655 / 499500
